Instr Addr,Branch target,Num times taken
 ffffffe00015ea60, ffffffe00008166e,3
 ffffffe000081676, ffffffe000081836,3
 ffffffe000081838, ffffffe00008183c,3
 ffffffe00008184e, ffffffe000081852,3
 ffffffe000081858, ffffffe000081890,3
 ffffffe000081898, ffffffe0000a9920,3
 ffffffe0000a9932, ffffffe0000a9934,3
 ffffffe0000a993c, ffffffe0000a9940,3
 ffffffe0000a9950, ffffffe00008189c,3
 ffffffe0000818a8, ffffffe0000a9452,3
 ffffffe0000a9482, ffffffe0000a9526,3
 ffffffe0000a952e, ffffffe0000a987a,3
 ffffffe0000a987a, ffffffe0000a987e,3
 ffffffe0000a9884, ffffffe0000a9888,3
 ffffffe0000a9888, ffffffe0000a9506,3
 ffffffe0000a9524, ffffffe0000818ac,3
 ffffffe0000818ac, ffffffe00008185c,3
 ffffffe000081868, ffffffe00008186c,3
 ffffffe00008187c, ffffffe00008198e,3
 ffffffe000081990, ffffffe000081994,3
 ffffffe00008199c, ffffffe00008199e,3
 ffffffe0000819a2, ffffffe0000819a4,3
 ffffffe0000819b2, ffffffe000014bec,3
 20000c7910, 20000c7914,3
 20000c791a, 20000c791e,3
 20000c792a, 20000845b2,3
 20000845b2, 20000845b6,3
 20000845ba, 20000845be,3
 20000845c6, 20000845d0,3
 20000845d6, 20000845da,3
2.00E+15, 2000083c9c,3
 2000083ca2, 2000083ca8,3
 2000083cb8, 2000083ce0,3
 2000083ce6, 2000083cbe,3
 2000083cc8, 2000083ccc,3
 2000083cde, 20000853d6,3
2.00E+09, 20000853bc,3
 20000853c2, 20000853c6,3
 20000853ce, 2000084acc,3
2.00E+66,2.00E+70,3
 ffffffe000066d92, ffffffe000066d7a,3
 ffffffe000066d80, ffffffe000066d84,3
 ffffffe000066d86, ffffffe000066d90,3
 ffffffe00003ecfc, ffffffe00003ee2a,3
 ffffffe00003ee2e, ffffffe00003ee32,3
 ffffffe00003ee34, ffffffe00003ecf4,3
 ffffffe00001a3d0, ffffffe00001a3b0,3
 ffffffe00001a3c4, ffffffe00001a3d4,3
 ffffffe00001a3e4, ffffffe00001a3f6,3
 ffffffe00001a402, ffffffe00003cbda,3
 ffffffe000235704, ffffffe00023570a,3
 ffffffe00023570e, ffffffe000235714,3
 ffffffe000235718, ffffffe00023571e,3
 ffffffe000235722, ffffffe000235728,3
 ffffffe00023572a, ffffffe00023572c,3
 ffffffe000235764, ffffffe00003c4bc,3
 ffffffe00023576a, ffffffe00023576e,3
 ffffffe000235776, ffffffe0002356fe,3
 ffffffe00003bab4, ffffffe00003bab8,3
 ffffffe00003bab8, ffffffe000029b0e,3
 ffffffe00007dc88, ffffffe00007dc8a,3
 ffffffe00007dc8a, ffffffe00007dc8c,3
 ffffffe00007dcbc, ffffffe00007dcbe,3
 ffffffe00007dcc8, ffffffe00007dccc,3
 ffffffe00007dce4, ffffffe00007dd12,3
 ffffffe00007dd16, ffffffe00007dd52,3
 ffffffe00007dd5e, ffffffe00003baba,3
 ffffffe00003bac0, ffffffe00001a23e,3
 ffffffe00001a252, ffffffe00001a254,3
 ffffffe00001a274, ffffffe00001a276,3
 ffffffe00001a286, ffffffe00003bac4,3
 ffffffe00003bac6, ffffffe00003baa4,3
 20000920ba, 20000920bc,2
2000092138, 200009213c,2
 200009213c, 200009213e,2
2000092144,2000092148,2
2000092148, 200009214a,2
2000092152,2000092156,2
2000092156,2000092158,2
 20000920d6, 20000920da,2
 20000920de, 20000725cc,2
 20000921a0,2000092110,2
 2000090c46, 2000090c48,2
 2000090c6e, 2000090cae,2
 2aaaaaac48, 2aaaaaac00,2
 2aaaaaac1c, 200000e6c8,2
 200000e6fc, 2000009f9a,2
 2000009fde, 2000009fe2,2
 2000009fe8, 2000009fea,2
 2000009fee, 2000009ff0,2
 200000a020, 200000a022,2
 200000a036, 200000735e,2
 200000738e,2000007392,2
 20000073ce, 20000073d2,2
 20000073d6, 20000073da,2
2.00E+09,2.00E+13,2
2.00E+13, 20000073ea,2
 20000073f8,2000007408,2
 200000741a, 2000006d04,2
 2000006ddc, 2000006de0,2
 2000006de4, 2000006de6,2
 2000006de8, 200000b0b0,2
 200000b0be, 20000113ca,2
 200000b0c2, 200000b0c4,2
 200000b0c6, 200000b0ce,2
 200000b0d2, 20000113ca,2
 200000b0d6, 200000b0ca,2
 200000b0cc, 200000b0e4,2
 200000b0ee, 2000006dec,2
 2000006dec, 2000006df0,2
 2000006df4, 2000006d66,2
2.00E+52,2.00E+54,2
 2000006e5a,2.00E+70,2
 2000006eb0, 2000006b94,2
 2000006bb8, 2000006bbc,2
 2000006bc4, 2000006bc8,2
 2000006bd2, 2000006bd4,2
 2000006be0, 2000006be4,2
 2000006bea, 20000113ca,2
 2000006bee, 2000006bf0,2
 2000006bf4, 2000006bf8,2
 2000006bf8, 2000006bfa,2
 2000006c24, 2000006ca6,2
 2000006cac, 20000113ca,2
 2000006cb0, 2000006c40,2
 2000006c50, 2000006eb4,2
 2000006eb6, 20000072ac,2
 20000072b6, 20000072ba,2
 20000072c2,2000007050,2
 200000704e, 2000006dfa,2
2.00E+22, 200000741e,2
 200000741e,2000007488,2
 200000748e,2000007490,2
2000007490,2000007492,2
 200000749a, 200000749e,2
 20000074b2, 20000074b6,2
 20000074ba, 20000074be,2
 20000074ca, 20000074ce,2
 20000074f2, 200000a03a,2
 200000a040, 200000a042,2
 200000a046, 200000a048,2
 200000a050, 200000a054,2
 200000a054, 200000a058,2
 200000a068, 200000a06c,2
 200000a076, 200000a078,2
 200000a080, 200000e6fe,2
 200000e724,38276,2
 ffffffe000014baa, ffffffe000014bae,2
 ffffffe000014bb2, ffffffe000015ed6,2
 ffffffe000015f10, ffffffe000015f14,2
 ffffffe000015f18,38680,2
 ffffffe000015f22, ffffffe000015f24,2
 ffffffe000015f2a, ffffffe000015f2c,2
 ffffffe000015f2c, ffffffe000015f30,2
 ffffffe000015f3c, ffffffe000015f40,2
 ffffffe000015f58, ffffffe000233d7c,2
 ffffffe000015f60, ffffffe00006dfa6,2
 ffffffe00006dfb4, ffffffe000066d20,2
 ffffffe000066d2a, ffffffe000066d3a,2
 ffffffe000066d42, ffffffe000066d46,2
 ffffffe000066d4c, ffffffe000066d72,2
 ffffffe000066d8c, ffffffe000066d30,2
 ffffffe000066d38, ffffffe00006dfb8,2
 ffffffe00006dfba, ffffffe00006dfbc,2
 ffffffe00006dfc8, ffffffe000015f64,2
 ffffffe000015f66, ffffffe000015f68,2
 ffffffe000015f6a, ffffffe000015f6e,2
 ffffffe000015f6e, ffffffe000015f72,2
 ffffffe000015f72, ffffffe000015f76,2
 ffffffe000015f9c, ffffffe00006bb58,2
 ffffffe00006bb74, ffffffe00006b4ac,2
 ffffffe00006b4d4, ffffffe00006b4d8,2
 ffffffe00006b50c, ffffffe00006b50e,2
 ffffffe00006b516, ffffffe00006b518,2
 ffffffe00006b532, ffffffe00006b534,2
 ffffffe00006b538, ffffffe00006b53a,2
 ffffffe00006b558, ffffffe00006b5d2,2
 ffffffe00006b5da, ffffffe00006b5dc,2
 ffffffe00005038c, ffffffe000228cd0,2
 ffffffe000228ce4, ffffffe000228cfa,2
 ffffffe000228cfe, ffffffe000228d02,2
 ffffffe000228d30, ffffffe000228d34,2
 ffffffe000228d42, ffffffe000228d46,2
 ffffffe000228d46, ffffffe000228d48,2
 ffffffe000228d48, ffffffe000228d4c,2
 ffffffe000228e60, ffffffe000228e6c,2
 ffffffe000228e7e, ffffffe000050390,2
 ffffffe000050392, ffffffe000050312,2
 ffffffe00006b5d0, ffffffe000015fa0,2
 ffffffe000015fa6, ffffffe000015fb2,2
 ffffffe000015fb8, ffffffe000015fba,2
 ffffffe000015fbe, ffffffe000015fc2,2
 ffffffe000015fc4, ffffffe000015fe0,2
 ffffffe000015fea, ffffffe000015fd0,2
 ffffffe000015fd0, ffffffe0000160ee,2
 ffffffe00001610c, ffffffe000032ff2,2
 ffffffe000021816, ffffffe000021818,2
 ffffffe000021820, ffffffe00002d974,2
 ffffffe00002d986, ffffffe00002d6e8,2
 ffffffe00002d6fa, ffffffe00002d796,2
 ffffffe00002d79a, ffffffe00002c3f2,2
 ffffffe00002c40a, ffffffe00002c40e,2
 ffffffe00002c428, ffffffe00002c444,2
 ffffffe00002c448, ffffffe00002c44c,2
 ffffffe00002c44e, ffffffe00002b7d6,2
 ffffffe00002c458, ffffffe00002e25c,2
 ffffffe00002e25c, ffffffe00002de32,2
 ffffffe00002c45a, ffffffe00002c42c,2
 ffffffe00002c442, ffffffe00002d79e,2
 ffffffe00002d7aa,51152,2
 ffffffe00002d734, ffffffe00002d738,2
 ffffffe00002d75c, ffffffe00002d760,2
 ffffffe00002d760,51488,2
 ffffffe00002d76c, ffffffe00002d770,2
 ffffffe00002d778, ffffffe00002d98a,2
 ffffffe00002d998,51574,2
 ffffffe00002d8a0, ffffffe00002d8a4,2
 ffffffe00002d8a8, ffffffe00002d8aa,2
 ffffffe00002d8ae, ffffffe00002d8b2,2
 ffffffe00002d8ca, ffffffe00002d99c,2
 ffffffe00002d9a6, ffffffe000021824,2
 ffffffe000021832, ffffffe00003c0c8,2
 ffffffe00002183a, ffffffe00003c0c8,2
 ffffffe000021842, ffffffe00003c0c8,2
 ffffffe00002184a, ffffffe00003c0c8,2
 ffffffe00002185c, ffffffe000133522,2
 ffffffe000133528, ffffffe000133530,2
 ffffffe000133532, ffffffe000133536,2
 ffffffe000133536, ffffffe0002322dc,2
 ffffffe000021860, ffffffe000021862,2
 ffffffe000021868, ffffffe00003c0c6,2
 ffffffe00003c0c6, ffffffe00002186c,2
 ffffffe000021876, ffffffe000014bec,2
 20000adb84, 20000adb96,2
 20000adb9a, 20000adb9e,2
 20000adba2, 2aaaaab346,2
80000024,80000028,2
 ffffffe0001386be, ffffffe00001562e,2
 ffffffe00001563a, ffffffe0000443a6,2
 ffffffe0000443b4, ffffffe000044326,2
 ffffffe00004432c, ffffffe000044348,2
 ffffffe000044372, ffffffe00003f2d8,2
 ffffffe00003f2e2, ffffffe00002d3ec,2
 ffffffe00002d3fc, ffffffe00002d498,2
 ffffffe00002d498,67614,2
 ffffffe000044382, ffffffe00003eb84,2
 ffffffe00003ebac, ffffffe00003ebb0,2
 ffffffe00003ebbc,67972,2
 ffffffe00003ebca, ffffffe00003ebce,2
 ffffffe00003ebd0, ffffffe00003ebd2,2
 ffffffe00003ebd8, ffffffe00003f004,2
 ffffffe00003f00a, ffffffe00003ebe2,2
 ffffffe00003ebe8, ffffffe00003ebee,2
 ffffffe00003ebf4, ffffffe00003ebf6,2
 ffffffe00003ec00, ffffffe00003ec02,2
 ffffffe00003ec0c, ffffffe00003ec0e,2
 ffffffe00003ec12, ffffffe00003ec18,2
 ffffffe00003ec1e, ffffffe00003ec20,2
 ffffffe00003ec2a, ffffffe00003effe,2
 ffffffe00003f002, ffffffe00003ec2e,2
 ffffffe00003ec34, ffffffe00003ec3a,2
 ffffffe00003ec40, ffffffe00003ec42,2
 ffffffe00003ec4c, ffffffe00003ec4e,2
 ffffffe00003ec58, ffffffe00003ec5a,2
 ffffffe00003ec5e, ffffffe00003ec62,2
 ffffffe00003ec74, ffffffe00003f68c,2
 ffffffe00003ec7c, ffffffe00003ec7e,2
 ffffffe00003ec88, ffffffe00003ec8e,2
 ffffffe00003ec94, ffffffe00003ec9a,2
 ffffffe00003eca0, ffffffe00003eca2,2
 ffffffe00003ecac, ffffffe00003ecb2,2
 ffffffe00003ecb8, ffffffe00003ecbe,2
 ffffffe00003ecbe, ffffffe00003ecc4,2
 ffffffe00003ecce, ffffffe00003ecd6,2
 ffffffe00003ecf0, ffffffe00003ecf4,2
 ffffffe00003ed38, ffffffe00003ed3c,2
 ffffffe00003ed40, ffffffe00003edba,2
 ffffffe00003eddc, ffffffe00003edfa,2
 ffffffe00003ee4a, ffffffe00003ee4c,2
 ffffffe00003ee50, ffffffe00003f68c,2
 ffffffe00003ee5c, ffffffe00003f68c,2
 ffffffe00003ee70, ffffffe00003ee74,2
 ffffffe00003ee74, ffffffe00003ee78,2
 ffffffe00003ee7e, ffffffe00003ee82,2
 ffffffe00003ee8a, ffffffe00003f09c,2
 ffffffe00003f0ac, ffffffe00003ee8e,2
 ffffffe00003ee90, ffffffe00003ee94,2
 ffffffe00003eeb2, ffffffe00003eeb6,2
 ffffffe00003eeba, ffffffe00003ef34,2
 ffffffe00003ef52, ffffffe00003d5b6,2
 ffffffe00003d5c8, ffffffe00003d5ca,2
 ffffffe00003d5ca, ffffffe00003f694,2
 ffffffe00003f69c, ffffffe00003f6cc,2
 ffffffe00003f6d0, ffffffe00003d5ce,2
 ffffffe00003d5d4, ffffffe00003d5de,2
 ffffffe00003d62e, ffffffe0000297ae,2
 ffffffe0000297b2, ffffffe000029492,2
 ffffffe0000294a4, ffffffe0000294ea,2
 ffffffe0000294ec, ffffffe0000294d8,2
 ffffffe0000294e8, ffffffe00003d632,2
 ffffffe00003d644, ffffffe00003d55c,2
 ffffffe00003d654, ffffffe00003d55c,2
 ffffffe00003d658, ffffffe00003d664,2
 ffffffe00003d668, ffffffe00003d688,2
 ffffffe00003d692, ffffffe00003ef56,2
 ffffffe00003ef6e, ffffffe0002320e4,2
 ffffffe0002320f4, ffffffe0002320f8,2
 ffffffe0002320f8, ffffffe000232116,2
 ffffffe00023211a, ffffffe00023211c,2
 ffffffe00003efa8, ffffffe000044386,2
 ffffffe0000443a2, ffffffe00003cbc2,2
 ffffffe00003cbd2, ffffffe00002d7b4,2
 ffffffe00002d7b6, ffffffe00002d7ee,2
 ffffffe00002d7f6, ffffffe00002d51e,2
 ffffffe00002d534, ffffffe00002d546,2
 ffffffe00002d56c, ffffffe00002d576,2
 ffffffe00002d576, ffffffe00003cbd6,2
 ffffffe00003cbd6, ffffffe00003cb94,2
 ffffffe00003cb98, ffffffe00003cff8,2
 ffffffe00003d03a, ffffffe00003f2e6,2
 ffffffe00003f31c,71105,2
 ffffffe00003f32c,71120,2
 ffffffe00003f362, ffffffe00003f382,2
 ffffffe00003f386,71480,2
 ffffffe00003f392, ffffffe00003f396,2
 ffffffe00003f3aa, ffffffe00003d03e,2
 ffffffe00003d042, ffffffe00003d046,2
 ffffffe00003d068, ffffffe00003d06a,2
 ffffffe00003d074, ffffffe00003d076,2
 ffffffe00003d078, ffffffe00003d11c,2
 ffffffe00003d126, ffffffe00003d12a,2
 ffffffe00003d144, ffffffe00003cb9c,2
 ffffffe00003cbae, ffffffe00003cbb2,2
 ffffffe00003cbb8, ffffffe00001a3c6,2
 ffffffe00003cbdc, ffffffe00003bc4c,2
 ffffffe00003bc4c, ffffffe00003bc60,2
 ffffffe00003bc64, ffffffe00003bbba,2
 ffffffe00003bbd0, ffffffe00003bbd4,2
 ffffffe00003bc6c, ffffffe00003cbe0,2
 ffffffe00003cbec, ffffffe00003cbee,2
 ffffffe00003cbee, ffffffe00004d4b6,2
 ffffffe00004d4c0, ffffffe00004d4c2,2
 ffffffe00004d4ca,72656,2
 ffffffe00004d360, ffffffe00004d362,2
 ffffffe00004d364, ffffffe00004d3be,2
 ffffffe00004d3be, ffffffe00003cbf2,2
 ffffffe00003cbf2, ffffffe00002c476,2
 ffffffe00002c49a, ffffffe00002b7d6,2
 ffffffe00002c4aa, ffffffe00002def0,2
 ffffffe00002defe, ffffffe00002df00,2
 ffffffe00002df0a, ffffffe00002de32,2
 ffffffe00002df14, ffffffe00002df4a,2
 ffffffe00002df5a, ffffffe00002c4ac,2
 ffffffe00002c4ae, ffffffe00002d4a4,2
 ffffffe00002d4b0, ffffffe00002d4e0,2
 ffffffe00002d4e0, ffffffe00002c4b2,2
 ffffffe00002c4bc, ffffffe00003cbf6,2
 ffffffe00003cc00, ffffffe000042c30,2
 ffffffe000042c4c, ffffffe000042c50,2
 ffffffe000042c54, ffffffe000042c58,2
 ffffffe000042c5c, ffffffe000042c60,2
 ffffffe000042c6c, ffffffe000042e34,2
 ffffffe000042e46, ffffffe0000443b8,2
 ffffffe0000443bc, ffffffe0000443cc,2
 ffffffe0000443dc, ffffffe000043f5e,2
 ffffffe000043f68, ffffffe000043f6c,2
 ffffffe000043f76, ffffffe000043f7a,2
 ffffffe000043f7e, ffffffe000043f82,2
 ffffffe000043f86, ffffffe000043ff0,2
 ffffffe000043ff0, ffffffe00003dd56,2
 ffffffe00003dd66, ffffffe00003dd68,2
 ffffffe00003dd7a,74089,2
 ffffffe00003dd8a,74159,2
 ffffffe00003dda8, ffffffe00003ddac,2
 ffffffe00003ddcc, ffffffe000043ff4,2
 ffffffe000043ff8, ffffffe000043ffc,2
 ffffffe000043ffe, ffffffe000044002,2
 ffffffe000044006, ffffffe00004400c,2
 ffffffe000044020, ffffffe000198df0,2
 ffffffe000198df8,74564,2
8.00E+24,8.00E+28,2
8.00E+40, 80001e4a,2
8.00E+74,75227,2
 ffffffe000198e0e, ffffffe000044022,2
 ffffffe000044022, ffffffe000043f9c,2
 ffffffe000043fa8, ffffffe0000443e0,2
 ffffffe0000443e0, ffffffe0000443c0,2
 ffffffe0000443ca, ffffffe0001386c2,2
 ffffffe0001386c2, ffffffe0001386a0,2
 ffffffe00001a368, ffffffe00001a36a,2
 ffffffe00001a36c, ffffffe00001a370,2
 ffffffe00001a374, ffffffe000235676,2
 ffffffe0002356f2, ffffffe0002356f4,2
 ffffffe00003c4f0,75981,2
 ffffffe00003c558, ffffffe00003c572,2
 ffffffe00003c572, ffffffe00003c57a,2
 ffffffe00003c598, ffffffe00003c50c,2
 ffffffe00003c608, ffffffe000235766,2
 ffffffe00003ba6e, ffffffe00003ba72,2
 ffffffe000082804, ffffffe000082808,2
 ffffffe00008280e, ffffffe00007dc80,2
 ffffffe00023577e, ffffffe00003bc16,2
 ffffffe00003bc2c, ffffffe00003bc3e,2
 ffffffe00003bc4a,78682,2
 ffffffe000235792, ffffffe0002357c4,2
 ffffffe0002357e4, ffffffe0002357e6,2
 ffffffe000235822, ffffffe0001386a8,2
 2000085faa, 2000085fb2,2
 2000085fca, 2000085fce,2
 2000085fd2, 2000085fd6,2
 2000085fe2, 200008567e,2
 20000856be, 20000856c2,2
 20000856d2, 20000856d4,2
 20000856d8, 20000856da,2
 20000856dc,2000085758,2
2000085762, 20000853a4,2
 ffffffe0002321c6, ffffffe000172720,2
2000085768,2.00E+07,2
 20000856ea, 20000856ee,2
 20000856fa, 200007c34c,2
 2aaaaab336, 2aaaaaacd0,1
 2aaaaaacd8,2000066908,1
2000066940, 200007252a,1
2000072596, 200007270e,1
2000072710, 20000725a0,1
 20000725a8, 20000725ae,1
 20000725ae, 20000725b4,1
 20000725ba, 20000725be,1
 20000725c8, 20000920a0,1
 20000920bc,2.00E+07,1
2000092160,2000092164,1
2000092164,2000092166,1
 200009216e,2000092172,1
2000092172,2000092174,1
 200009217c,2000092180,1
2000092180,2000092182,1
 200009218a, 200009218e,1
 200009218e,2000092190,1
2000092198, 20000920d0,1
 20000725d8, 20000727ba,1
 20000727c6, 20000727ca,1
2.00E+11,2.00E+15,1
 20000727ee, 20000727f2,1
 20000727f6, 20000727f8,1
 20000727fa,2000072800,1
2000072812, 20000725dc,1
 20000725f8, 20000725fc,1
 200007260a, 2000084a5e,1
 200007260c,2000072610,1
2000072618, 200007261c,1
2000072626, 200007262a,1
2000072638, 200007263e,1
2000072648, 200007264c,1
2000072656, 200007265a,1
 200007269e, 20000726a2,1
 200007270c, 2000072f4e,1
 2000072f4e, 2000073ae2,1
 2000073aee, 2000073d4e,1
 2000073d4e, 2000073d58,1
 2000073d5a, 2000072f58,1
 2000072f5c, 2000072c32,1
 2000072c32,2000073862,1
2000073864, 200007358c,1
 20000735ba, 20000628f2,1
 200006290e,2000062918,1
 200006291a, 20000629b2,1
 20000629b8, 20000629bc,1
 20000629d4,2000062966,1
 200006296c,2000062970,1
2000062974, 20000735be,1
2.00E+11,2000073632,1
2000073636, 200007363e,1
2000073642, 200007379a,1
 200007379a, 200007379e,1
 20000737a2, 20000737bc,1
 20000737d2, 20000737d6,1
2.00E+13,2000073674,1
2000073678,2000073682,1
 200007368e,2000073866,1
 200007386e,2000073872,1
2000073872, 20000745ec,1
 20000745ee, 20000736d6,1
 20000736d6, 20000736da,1
 20000736de,2.00E+13,1
 20000736f2, 20000736f6,1
 20000736f6, 20000736fa,1
 200007370a, 200007370e,1
 200007371a, 2000084a5e,1
2000073720,2000073728,1
2000073734,2000073738,1
2000073740, 20000729cc,1
 20000729ce, 20000729d2,1
2.00E+09, 20000920a0,1
 20000729ea, 20000729f2,1
 2000072a02, 2000072a06,1
 2000072a10, 2000084a5e,1
 2000084b4a, 2000084bca,1
 2000084bcc, 2000084b56,1
 2000090cae, 2000090dbc,1
 2000090dd4, 2000090e8c,1
 2000090e9c,2.00E+32,1
2.00E+50, 2000090df2,1
 2000090dfe, 2000090cb2,1
 2000090cb2, 2000090c74,1
 2000084abe, 2000084ac2,1
 2000084aca, 200008567e,1
2000085740,2000085744,1
2000085754, 20000853a4,1
 2000084ace, 2000084ad2,1
 2000084ade, 2000084ae2,1
 2000084aea, 2000084aee,1
 2000084af0, 2000084af4,1
 2000072a1a, 2000072a1e,1
 2000072a2a, 2000072a2e,1
 2000072a36, 2000072a3a,1
 2000072a3a,2000072736,1
 200007273e,2000072742,1
2000072750, 200007283c,1
2000072856,2000072752,1
2000072752, 200007276a,1
2000072774, 200007277c,1
 20000727b8,2000066944,1
2000066948, 200006694c,1
2000066952, 2aaaaab33a,1
 2aaaaab342, 2aaaaaac40,1
 200000705c,2000007046,1
 ffffffe000015f76, ffffffe000015f90,1
 ffffffe000015f94, ffffffe000015f96,1
 ffffffe00006b5de, ffffffe00006b5e2,1
 ffffffe00006b5e6, ffffffe00006b70a,1
 ffffffe00006b70e, ffffffe00006b712,1
 ffffffe00006b72e, ffffffe00006b734,1
 ffffffe00006b768, ffffffe00006b76c,1
 ffffffe00006b76e, ffffffe00006b772,1
 ffffffe00006b778, ffffffe00006b77c,1
 ffffffe00006b786, ffffffe0000502d2,1
 ffffffe000050310, ffffffe000050382,1
 ffffffe00006a8b8, ffffffe00006a916,1
 ffffffe00006a936, ffffffe00006a7e0,1
 ffffffe0000503b0, ffffffe00006b788,1
 ffffffe00006b78a, ffffffe00006b78e,1
 ffffffe00006b7a4, ffffffe00006b7a8,1
 ffffffe00006b7b0, ffffffe00006b634,1
 ffffffe00006b636, ffffffe00006b5be,1
 2aaaaab360, 2aaaaab550,1
 20000072c8, 20000072cc,1
 20000072cc,2000007046,1
 ffffffe000015ff0, ffffffe000015ff2,1
 ffffffe000015ff6, ffffffe000015f96,1
 ffffffe00006b676, ffffffe00006b4e2,1
 ffffffe00006b68a, ffffffe00006b68c,1
 ffffffe00006b690, ffffffe00006b694,1
 ffffffe00006b698, ffffffe00006b82c,1
 ffffffe00006b830, ffffffe00006b834,1
 ffffffe00006b842, ffffffe0000560b0,1
 ffffffe000056100, ffffffe000056102,1
 ffffffe000056114, ffffffe000056118,1
 ffffffe00005612c, ffffffe000056130,1
 ffffffe00005613a, ffffffe000055434,1
 ffffffe000055458, ffffffe00005545c,1
 ffffffe0000554cc, ffffffe00005557c,1
 ffffffe000055580, ffffffe000055592,1
 ffffffe0000555a0, ffffffe0000554ce,1
 ffffffe0000554da, ffffffe0000554ec,1
 ffffffe00005550c, ffffffe000055510,1
 ffffffe00005553a, ffffffe00005553e,1
 ffffffe00005555c, ffffffe000055dca,1
 ffffffe000055dda, ffffffe000055dde,1
 ffffffe000055dde, ffffffe0000558c6,1
 ffffffe0000558ca, ffffffe0000558ce,1
 ffffffe0000558d2, ffffffe000055990,1
 ffffffe0000559ae, ffffffe00005613e,1
 ffffffe000056140, ffffffe000056142,1
 ffffffe000056160, ffffffe00006b846,1
 ffffffe00006b848, ffffffe00006b84c,1
 ffffffe00006b88a, ffffffe0002321dc,1
 ffffffe00006b8c8, ffffffe00006b8ca,1
 ffffffe00006b8f4, ffffffe00006b8f8,1
 ffffffe00006b904, ffffffe00006b908,1
 ffffffe00006b91a, ffffffe000071320,1
 ffffffe000071328, ffffffe00007132c,1
 ffffffe000071338, ffffffe00007133a,1
 ffffffe000071360, ffffffe000071190,1
 ffffffe000071192, ffffffe000071194,1
 ffffffe00007119e, ffffffe0000711a2,1
 ffffffe0000711a6, ffffffe0000711a8,1
 ffffffe0000711a8, ffffffe0000711ac,1
 ffffffe0000711bc, ffffffe00006b91e,1
 ffffffe00006b922, ffffffe00005b336,1
 ffffffe00005b344, ffffffe00005b348,1
 ffffffe00005b350, ffffffe00005b352,1
 ffffffe00005b35a, ffffffe00005b28c,1
 ffffffe00005b296, ffffffe00005b298,1
 ffffffe00005b2c4, ffffffe00005b2c8,1
 ffffffe00005b2ce, ffffffe00005b2f2,1
 ffffffe00005b2f6, ffffffe00005b2f8,1
 ffffffe00005b2f8, ffffffe00006b926,1
 ffffffe00006b928, ffffffe00006b6ea,1
 ffffffe00006b6f2, ffffffe00006b6f4,1
 ffffffe00006b6f6, ffffffe00006b6fa,1
 ffffffe00006b704, ffffffe00006b5be,1
 ffffffe00003ee82, ffffffe00003f00c,1
 ffffffe00003f050, ffffffe00003ee86,1
 ffffffe00003bbe0, ffffffe00003bbec,1
 ffffffe00003bbee, ffffffe00001a3c6,1
 ffffffe00003bbfe, ffffffe00003bc68,1
 ffffffe00003bafe,76552,1
 ffffffe00003ba82, ffffffe00003bae4,1
 ffffffe00003baee, ffffffe00003ba90,1
 ffffffe000029b22, ffffffe000029b24,1
 ffffffe000029b28, ffffffe000029b2a,1
 ffffffe000029b34, ffffffe000029b38,1
 ffffffe000029b3c, ffffffe00001dcbc,1
 ffffffe00001dcbc, ffffffe00001dcbe,1
 ffffffe00001dcd8, ffffffe00022321c,1
 ffffffe000223224, ffffffe000223228,1
 ffffffe000223230, ffffffe000223232,1
 ffffffe000223236, ffffffe00022323a,1
 ffffffe00022323c, ffffffe00001dcdc,1
 ffffffe00001dcdc, ffffffe00001dcde,1
 ffffffe00001dcec, ffffffe000029b40,1
 ffffffe000029b50, ffffffe00007dc80,1
 ffffffe00003bad2, ffffffe00003bb02,1
 ffffffe00003bb0e,78609,1
 ffffffe00003bae2, ffffffe000235766,1
 ffffffe00003efaa, ffffffe00003efae,1
 ffffffe00003efbc, ffffffe00003efc0,1
 ffffffe00003effc, ffffffe00003ee86,1
 ffffffe00003bc04, ffffffe00003bc08,1
 ffffffe00003bc14, ffffffe00003bc68,1
 2aaaaab568, 2aaaaaac40,1
 2aaaaab5a8, 2aaaaaacb0,1
 2aaaaaacb8, 200007c1fc,1
 200007c224, 200008f2b0,1
 200008f2c6, 200008f38c,1
 200008f38e, 200008f2e0,1
 200008f310, 200008f312,1
 200008f316, 200008f318,1
 200008f31c, 200008f31e,1
 200008f322, 200008f324,1
 200008f328, 200008f374,1
 200008f37a, 200008f344,1
 200008f34a, 200008f34e,1
 200008f352, 200007c228,1
 200007c234, 200007c238,1
 200007c240, 200007c244,1
 200007c24a, 200007c24e,1
 200007c252, 200007c254,1
 200007c256, 200007c25a,1
 200007c270, 200007c272,1
 200007c274, 200007c278,1
 200007c292, 200007c296,1
 200007c29e, 2000084a5e,1
 2000090cb6, 2000090c62,1
 2000090c70, 2000090cb8,1
 2000090ccc, 2000090cce,1
 2000090d14, 2000090d7e,1
 2000090d82, 2000090c74,1
 200007c2a0, 200007c2a4,1
 200007c2ac, 200007c346,1
 200007c348, 2000085f92,1
 200007c34e, 200007c2bc,1
 200007c2c6, 200007c2cc,1
 200007c2d4, 200007c2d8,1
 200007c2e2, 200007c312,1
 200007c328, 200007c2e4,1
 200007c2ec, 200007c2f0,1
 200007c300, 2aaaaab5ac,1
 2aaaaab5c2, 2aaaaaac80,1
 2aaaaaac88, 200007dc8e,1
 200007dcbc, 200007dcc0,1
 200007dcc8, 200007dccc,1
